时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-07-05 00:00:00,1,报警,烟气中颗粒物（PM）排放超标,报警
2024-07-05 00:50:00,1,报警,低炉温焚烧,报警
2024-07-05 00:50:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 00:53:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-05 00:53:00,1,预警,布袋除尘器压力损失偏低,预警
2024-07-05 05:35:00,1,报警,低炉温焚烧,报警
2024-07-05 05:35:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 08:00:00,1,预警,烟气中颗粒物（PM）浓度较高,预警
2024-07-05 08:05:00,1,报警,低炉温焚烧,报警
2024-07-05 08:05:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 08:55:00,1,报警,低炉温焚烧,报警
2024-07-05 08:55:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 09:20:00,1,报警,低炉温焚烧,报警
2024-07-05 09:20:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 13:55:00,1,报警,低炉温焚烧,报警
2024-07-05 13:55:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 14:45:00,1,报警,低炉温焚烧,报警
2024-07-05 14:45:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 14:50:00,1,报警,低炉温焚烧,报警
2024-07-05 14:50:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 16:15:00,1,报警,低炉温焚烧,报警
2024-07-05 16:15:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 16:20:00,1,报警,低炉温焚烧,报警
2024-07-05 16:20:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 16:25:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 16:25:00,1,报警,低炉温焚烧,报警
2024-07-05 16:30:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 16:30:00,1,报警,低炉温焚烧,报警
2024-07-05 16:35:00,1,报警,低炉温焚烧,报警
2024-07-05 16:35:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 22:35:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 22:35:00,1,报警,低炉温焚烧,报警
2024-07-05 23:10:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 23:10:00,1,报警,低炉温焚烧,报警
2024-07-05 23:15:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 23:15:00,1,报警,低炉温焚烧,报警
2024-07-05 23:30:00,1,报警,低炉温焚烧,报警
2024-07-05 23:30:00,1,预警,瞬时低炉温焚烧,预警
