时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-02-23 01:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 01:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 02:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 02:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 03:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 06:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 06:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 06:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 07:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 07:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 07:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 07:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 08:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 09:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 10:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 12:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 12:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 12:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 12:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 14:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 14:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 15:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 15:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 16:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 16:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 17:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 18:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 18:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 20:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 20:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 21:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 22:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 22:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 23:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 23:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-23 23:50:00,1,预警,焚烧炉出口氧含量偏高,预警
