时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-02-22 00:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 00:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 00:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 01:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 02:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 04:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 05:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 05:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 06:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 06:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 07:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 08:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 09:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 10:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 10:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 10:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 11:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 12:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 14:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 14:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 15:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 15:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 16:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 16:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 16:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 16:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 17:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 18:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 19:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 20:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 20:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 20:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 20:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 20:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 22:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-22 23:14:00,1,预警,焚烧炉出口氧含量偏高,预警
