时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-10-01 00:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 00:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 01:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 01:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 01:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 01:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 02:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 02:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 03:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 03:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 03:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 04:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 04:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 05:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 05:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 06:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 06:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 07:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 07:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 08:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 08:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 09:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 10:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 11:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 11:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 12:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 12:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 13:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 13:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 14:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 15:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 15:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 17:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 17:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 18:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 20:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 20:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 20:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 21:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 22:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 22:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 22:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-01 22:46:00,1,预警,焚烧炉出口氧含量偏高,预警
