时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-07-25 01:33:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-25 01:39:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-25 06:41:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-25 08:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-25 08:27:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-25 09:01:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-25 10:35:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-25 11:23:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-25 12:07:00,1,预警,布袋除尘器压力损失偏高,预警
2024-07-25 12:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-25 12:51:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-25 13:07:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-25 15:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-25 16:51:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-25 20:33:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-25 21:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-25 21:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-25 22:32:00,1,预警,焚烧炉出口氧含量偏高,预警
