时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-10-25 00:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 00:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 00:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 02:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 02:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 02:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 02:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 03:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 03:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 04:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 06:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 07:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 07:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 08:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 09:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 09:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 10:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 10:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 10:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 11:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 11:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 11:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 13:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 14:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 14:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 15:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 16:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 17:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 18:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 19:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 21:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 21:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 22:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 22:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 23:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-25 23:14:00,1,预警,焚烧炉出口氧含量偏高,预警
