时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-11-20 00:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 00:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 00:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 00:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 01:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 01:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 02:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 02:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 04:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 04:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 05:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 05:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 05:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 06:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 06:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 07:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 07:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 07:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 08:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 08:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 09:30:00,1,预警,焚烧炉出口氧含量偏低,预警
2024-11-20 09:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 10:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 11:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 12:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 13:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 13:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 13:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 15:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 16:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 16:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 17:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 18:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 19:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 19:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 20:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 21:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 22:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 23:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-20 23:48:00,1,预警,焚烧炉出口氧含量偏高,预警
