时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-09-17 00:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-17 00:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-17 00:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-17 00:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-17 00:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-17 02:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-17 02:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-17 03:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-17 03:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-17 05:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-17 06:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-17 06:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-17 07:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-17 08:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-17 09:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-17 09:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-17 09:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-17 10:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-17 11:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-17 12:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-17 12:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-17 12:35:00,1,预警,瞬时低炉温焚烧,预警
2024-09-17 12:35:00,1,报警,低炉温焚烧,报警
2024-09-17 12:36:00,1,预警,布袋除尘器压力损失偏低,预警
2024-09-17 13:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-17 18:04:00,1,预警,焚烧炉出口氧含量偏高,预警
