时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-10-13 01:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-13 01:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-13 02:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-13 05:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-13 06:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-13 07:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-13 08:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-13 08:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-13 08:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-13 10:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-13 11:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-13 11:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-13 12:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-13 12:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-13 14:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-13 14:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-13 15:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-13 19:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-13 19:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-13 21:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-13 22:18:00,1,预警,焚烧炉出口氧含量偏高,预警
