时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-10-21 00:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 00:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 01:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 01:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 02:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 07:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 08:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 08:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 09:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 10:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 11:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 11:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 11:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 13:00:00,1,预警,烟气中二氧化硫（SO₂）浓度较高,预警
2024-10-21 13:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 13:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 13:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 15:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 15:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 17:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 17:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 17:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 18:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 18:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 18:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 19:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 19:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 20:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 20:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 21:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 22:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 22:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 23:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-21 23:22:00,1,预警,焚烧炉出口氧含量偏高,预警
