时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-01-25 00:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 00:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 00:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 00:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 01:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 01:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 01:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 01:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 02:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 02:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 02:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 03:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 03:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 03:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 05:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 05:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 06:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 07:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 07:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 08:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 08:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 09:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 09:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 09:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 09:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 09:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 10:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 10:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 10:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 10:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 11:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 11:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 11:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 12:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 12:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 12:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 12:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 14:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 14:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 14:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 15:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 15:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 15:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 16:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 16:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 16:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 16:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 17:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 17:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 17:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 17:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 18:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 18:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 18:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 19:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 19:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 19:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 20:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 20:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 21:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 21:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 22:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 22:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 23:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 23:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-25 23:50:00,1,预警,焚烧炉出口氧含量偏高,预警
