时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-07-08 00:21:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-08 01:59:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-08 02:25:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-08 03:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2024-07-08 06:39:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-08 08:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-08 09:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-08 10:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-08 12:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2024-07-08 12:09:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-08 12:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-08 13:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-08 16:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-08 18:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-08 18:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-08 19:13:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-08 19:55:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-08 20:39:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-08 21:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-08 23:00:00,1,预警,焚烧炉出口氧含量偏高,预警
