时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-06-06 01:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-06 01:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-06 02:55:00,1,报警,低炉温焚烧,报警
2025-06-06 02:55:00,1,预警,瞬时低炉温焚烧,预警
2025-06-06 02:56:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-06 08:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-06 09:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-06 09:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-06 09:40:00,1,报警,低炉温焚烧,报警
2025-06-06 09:40:00,1,预警,瞬时低炉温焚烧,预警
2025-06-06 09:44:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-06 14:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-06 14:30:00,1,报警,低炉温焚烧,报警
2025-06-06 14:30:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-06 14:30:00,1,预警,瞬时低炉温焚烧,预警
2025-06-06 15:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-06 15:35:00,1,预警,瞬时低炉温焚烧,预警
2025-06-06 15:35:00,1,报警,低炉温焚烧,报警
2025-06-06 15:38:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-06 16:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-06 16:55:00,1,报警,低炉温焚烧,报警
2025-06-06 16:55:00,1,预警,瞬时低炉温焚烧,预警
2025-06-06 16:56:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-06 17:30:00,1,预警,瞬时低炉温焚烧,预警
2025-06-06 17:30:00,1,报警,低炉温焚烧,报警
2025-06-06 17:34:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-06 17:55:00,1,预警,瞬时低炉温焚烧,预警
2025-06-06 17:55:00,1,报警,低炉温焚烧,报警
2025-06-06 17:56:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-06 18:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-06 18:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-06 21:35:00,1,预警,瞬时低炉温焚烧,预警
2025-06-06 21:35:00,1,报警,低炉温焚烧,报警
2025-06-06 21:38:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-06 22:05:00,1,预警,瞬时低炉温焚烧,预警
2025-06-06 22:05:00,1,报警,低炉温焚烧,报警
2025-06-06 22:08:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-06 22:46:00,1,预警,焚烧炉出口氧含量偏高,预警
