时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-03-13 00:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-13 02:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-13 05:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-13 06:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-13 07:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-13 09:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-13 09:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-13 10:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-13 11:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-13 11:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-13 11:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-13 12:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-13 12:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-13 15:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-13 16:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-13 16:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-13 17:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-13 17:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-13 17:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-13 18:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-13 18:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-13 19:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-13 20:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-13 21:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-13 21:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-13 21:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-13 22:32:00,1,预警,焚烧炉出口氧含量偏高,预警
