时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-08-28 00:00:00,1,报警,烟气中一氧化碳（CO）排放超标,报警
2024-08-28 01:10:00,1,报警,低炉温焚烧,报警
2024-08-28 01:10:00,1,预警,瞬时低炉温焚烧,预警
2024-08-28 01:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-08-28 01:14:00,1,预警,布袋除尘器压力损失偏低,预警
2024-08-28 01:15:00,1,报警,低炉温焚烧,报警
2024-08-28 01:15:00,1,预警,瞬时低炉温焚烧,预警
2024-08-28 01:20:00,1,报警,低炉温焚烧,报警
2024-08-28 01:20:00,1,预警,瞬时低炉温焚烧,预警
2024-08-28 02:00:00,1,预警,瞬时低炉温焚烧,预警
2024-08-28 02:00:00,1,报警,低炉温焚烧,报警
2024-08-28 02:10:00,1,预警,瞬时低炉温焚烧,预警
2024-08-28 02:10:00,1,报警,低炉温焚烧,报警
2024-08-28 02:15:00,1,预警,瞬时低炉温焚烧,预警
2024-08-28 02:15:00,1,报警,低炉温焚烧,报警
2024-08-28 06:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2024-08-28 06:00:00,1,预警,烟气中氮氧化物（NOx）浓度较高,预警
2024-08-28 07:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2024-08-28 08:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2024-08-28 08:40:00,1,报警,低炉温焚烧,报警
2024-08-28 08:40:00,1,预警,瞬时低炉温焚烧,预警
2024-08-28 08:45:00,1,报警,低炉温焚烧,报警
2024-08-28 08:45:00,1,预警,瞬时低炉温焚烧,预警
2024-08-28 09:40:00,1,预警,瞬时低炉温焚烧,预警
2024-08-28 09:40:00,1,报警,低炉温焚烧,报警
2024-08-28 12:15:00,1,预警,瞬时低炉温焚烧,预警
2024-08-28 12:15:00,1,报警,低炉温焚烧,报警
2024-08-28 12:50:00,1,预警,瞬时低炉温焚烧,预警
2024-08-28 12:50:00,1,报警,低炉温焚烧,报警
2024-08-28 12:55:00,1,预警,瞬时低炉温焚烧,预警
2024-08-28 12:55:00,1,报警,低炉温焚烧,报警
2024-08-28 13:30:00,1,预警,瞬时低炉温焚烧,预警
2024-08-28 13:30:00,1,报警,低炉温焚烧,报警
2024-08-28 13:33:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-08-28 13:40:00,1,预警,瞬时低炉温焚烧,预警
2024-08-28 13:40:00,1,报警,低炉温焚烧,报警
2024-08-28 13:45:00,1,预警,瞬时低炉温焚烧,预警
2024-08-28 13:45:00,1,报警,低炉温焚烧,报警
2024-08-28 14:20:00,1,预警,瞬时低炉温焚烧,预警
2024-08-28 14:20:00,1,报警,低炉温焚烧,报警
2024-08-28 16:30:00,1,报警,低炉温焚烧,报警
2024-08-28 16:30:00,1,预警,瞬时低炉温焚烧,预警
2024-08-28 16:35:00,1,报警,低炉温焚烧,报警
2024-08-28 16:35:00,1,预警,瞬时低炉温焚烧,预警
2024-08-28 22:59:00,1,预警,焚烧炉出口氧含量偏高,预警
