时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-10-05 01:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-05 02:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-05 02:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-05 04:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-05 05:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-05 06:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-05 07:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-05 08:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-05 08:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-05 08:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-05 09:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-05 10:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-05 14:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-05 15:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-05 16:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-05 18:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-05 18:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-05 18:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-05 18:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-05 19:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-05 20:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-05 20:48:00,1,预警,焚烧炉出口氧含量偏高,预警
