时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-03-05 01:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 01:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 01:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 04:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 05:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 06:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 06:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 06:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 07:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 08:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 08:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 08:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 08:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 09:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 09:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 09:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 09:50:00,1,预警,焚烧炉出口氧含量偏低,预警
2025-03-05 10:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 11:50:00,1,预警,焚烧炉出口氧含量偏低,预警
2025-03-05 12:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 12:22:00,1,预警,焚烧炉出口氧含量偏低,预警
2025-03-05 12:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 12:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 13:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 13:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 15:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 15:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 15:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 15:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 16:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 19:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 21:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 22:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-05 23:18:00,1,预警,焚烧炉出口氧含量偏高,预警
