时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-01-20 00:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 00:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 01:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 02:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 02:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 02:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 02:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 03:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 03:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 03:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 03:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 04:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 04:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 04:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 06:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 07:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 07:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 08:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 08:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 09:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 09:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 09:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 09:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 10:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 10:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 11:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 11:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 12:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 12:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 12:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 13:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 14:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 16:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 16:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 16:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 17:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 18:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 18:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 19:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 19:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 20:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 20:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 21:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 22:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 22:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 22:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 23:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 23:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 23:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 23:52:00,1,预警,焚烧炉出口氧含量偏高,预警
