时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-07-04 08:55:00,1,预警,瞬时低炉温焚烧,预警
2024-07-04 08:55:00,1,报警,低炉温焚烧,报警
2024-07-04 08:59:00,1,预警,布袋除尘器压力损失偏低,预警
2024-07-04 08:59:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-04 09:00:00,1,预警,瞬时低炉温焚烧,预警
2024-07-04 09:00:00,1,报警,低炉温焚烧,报警
2024-07-04 10:40:00,1,预警,瞬时低炉温焚烧,预警
2024-07-04 10:40:00,1,报警,低炉温焚烧,报警
2024-07-04 15:05:00,1,预警,瞬时低炉温焚烧,预警
2024-07-04 15:05:00,1,报警,低炉温焚烧,报警
2024-07-04 15:50:00,1,预警,瞬时低炉温焚烧,预警
2024-07-04 15:50:00,1,报警,低炉温焚烧,报警
2024-07-04 20:45:00,1,预警,瞬时低炉温焚烧,预警
2024-07-04 20:45:00,1,报警,低炉温焚烧,报警
2024-07-04 21:05:00,1,预警,瞬时低炉温焚烧,预警
2024-07-04 21:05:00,1,报警,低炉温焚烧,报警
