时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-04-02 01:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-02 02:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-02 02:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-02 04:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-02 04:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-02 04:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-02 05:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-02 05:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-02 05:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-02 06:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-02 06:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-02 07:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-02 07:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-02 07:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-02 07:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-02 09:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-02 09:54:00,1,预警,焚烧炉出口氧含量偏低,预警
2025-04-02 10:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-02 10:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-02 11:50:00,1,预警,焚烧炉出口氧含量偏低,预警
2025-04-02 12:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-02 12:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-02 15:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-02 18:18:00,1,预警,布袋除尘器压力损失偏高,预警
2025-04-02 18:24:00,1,预警,布袋除尘器压力损失偏高,预警
2025-04-02 18:30:00,1,预警,布袋除尘器压力损失偏高,预警
2025-04-02 18:34:00,1,预警,布袋除尘器压力损失偏高,预警
2025-04-02 20:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-02 21:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-02 22:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-02 23:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-02 23:28:00,1,预警,焚烧炉出口氧含量偏高,预警
