时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-01-21 00:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 00:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 00:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 01:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 02:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 02:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 03:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 03:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 03:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 04:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 04:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 04:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 04:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 05:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 05:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 06:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 07:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 07:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 07:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 07:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 08:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 08:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 08:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 08:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 09:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 09:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 10:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 10:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 11:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 11:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 11:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 12:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 12:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 12:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 13:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 13:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 13:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 14:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 14:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 15:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 15:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 16:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 16:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 16:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 16:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 17:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 17:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 17:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 17:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 17:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 18:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 18:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 18:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 18:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 18:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 19:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 19:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 19:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 19:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 19:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 20:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 21:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 21:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 22:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 22:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 22:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-21 23:12:00,1,预警,焚烧炉出口氧含量偏高,预警
