时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-04-12 00:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 00:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 00:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 01:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 01:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 01:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 02:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 02:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 02:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 02:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 03:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 03:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 04:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 04:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 05:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 06:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 08:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 08:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 08:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 08:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 11:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 11:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 13:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 14:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 15:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 16:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 17:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 17:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 20:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 22:00:00,1,预警,焚烧炉出口氧含量偏高,预警
