时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-05-21 00:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-21 01:05:00,1,报警,低炉温焚烧,报警
2025-05-21 01:05:00,1,预警,瞬时低炉温焚烧,预警
2025-05-21 01:06:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-21 03:00:00,1,报警,低炉温焚烧,报警
2025-05-21 03:00:00,1,预警,瞬时低炉温焚烧,预警
2025-05-21 03:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-21 03:04:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-21 03:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-21 03:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-21 04:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-21 05:00:00,1,报警,低炉温焚烧,报警
2025-05-21 05:00:00,1,预警,瞬时低炉温焚烧,预警
2025-05-21 05:02:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-21 18:15:00,1,预警,瞬时低炉温焚烧,预警
2025-05-21 18:15:00,1,报警,低炉温焚烧,报警
2025-05-21 18:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-21 18:16:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-21 18:40:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-21 18:40:00,1,预警,瞬时低炉温焚烧,预警
2025-05-21 18:40:00,1,报警,低炉温焚烧,报警
2025-05-21 23:54:00,1,预警,焚烧炉出口氧含量偏高,预警
