时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-09-30 02:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-30 02:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-30 02:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-30 03:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-30 04:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-30 04:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-30 05:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-30 07:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-30 07:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-30 08:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-30 08:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-30 08:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-30 09:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-30 09:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-30 10:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-30 10:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-30 11:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-30 11:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-30 13:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-30 16:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-30 17:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-30 19:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-30 20:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-30 21:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-30 23:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-30 23:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-30 23:46:00,1,预警,焚烧炉出口氧含量偏高,预警
