时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-11-23 00:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 02:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 03:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 04:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 04:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 05:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 05:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 06:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 06:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 07:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 08:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 09:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 09:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 09:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 10:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 10:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 13:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 14:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 14:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 14:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 15:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 18:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 18:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 20:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 20:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 21:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 22:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 22:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-23 23:36:00,1,预警,焚烧炉出口氧含量偏高,预警
