时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-10-19 00:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-19 03:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-19 04:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-19 04:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-19 05:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-19 06:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-19 07:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-19 08:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-19 08:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-19 09:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-19 09:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-19 09:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-19 11:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-19 11:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-19 11:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-19 14:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-19 15:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-19 16:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-19 16:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-19 17:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-19 18:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-19 18:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-19 19:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-19 21:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-19 21:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-19 21:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-19 23:20:00,1,预警,焚烧炉出口氧含量偏高,预警
