时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-06-02 00:00:00,1,预警,瞬时低炉温焚烧,预警
2025-06-02 00:00:00,1,报警,低炉温焚烧,报警
2025-06-02 00:04:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-02 00:15:00,1,报警,低炉温焚烧,报警
2025-06-02 00:15:00,1,预警,瞬时低炉温焚烧,预警
2025-06-02 00:16:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-02 01:05:00,1,预警,瞬时低炉温焚烧,预警
2025-06-02 01:05:00,1,报警,低炉温焚烧,报警
2025-06-02 01:08:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-02 01:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-02 09:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-02 14:30:00,1,报警,低炉温焚烧,报警
2025-06-02 14:30:00,1,预警,瞬时低炉温焚烧,预警
2025-06-02 14:30:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-02 15:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-02 18:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-02 21:10:00,1,预警,瞬时低炉温焚烧,预警
2025-06-02 21:10:00,1,报警,低炉温焚烧,报警
2025-06-02 21:14:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-02 21:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-02 21:25:00,1,报警,低炉温焚烧,报警
2025-06-02 21:25:00,1,预警,瞬时低炉温焚烧,预警
2025-06-02 21:26:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-02 21:34:00,1,预警,焚烧炉出口氧含量偏高,预警
