时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-11-22 00:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 01:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 01:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 03:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 04:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 04:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 04:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 05:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 06:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 07:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 08:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 08:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 09:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 09:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 10:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 10:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 10:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 11:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 11:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 12:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 13:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 14:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 14:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 15:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 15:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 16:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 16:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 16:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 17:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 17:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 18:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 18:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 18:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 18:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 19:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 22:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 22:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 23:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-22 23:54:00,1,预警,焚烧炉出口氧含量偏高,预警
