时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-02-07 00:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 00:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 01:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 01:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 02:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 03:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 04:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 04:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 10:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 10:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 10:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 12:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 12:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 12:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 12:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 13:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 13:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 18:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 19:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 19:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 19:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 19:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 20:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 21:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 22:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 22:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 23:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-07 23:36:00,1,预警,焚烧炉出口氧含量偏高,预警
