时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-05-16 00:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-16 00:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-16 01:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-16 02:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-16 02:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-16 05:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-16 05:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-16 06:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-16 06:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-16 07:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-16 08:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-16 13:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-16 14:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-16 15:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-16 15:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-16 16:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-16 16:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-16 16:38:00,1,预警,布袋除尘器压力损失偏高,预警
2025-05-16 16:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-16 16:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-16 17:38:00,1,预警,布袋除尘器压力损失偏高,预警
2025-05-16 17:42:00,1,预警,布袋除尘器压力损失偏高,预警
2025-05-16 18:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-16 18:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-16 22:40:00,1,预警,焚烧炉出口氧含量偏高,预警
