时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-11-26 00:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 00:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 01:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 02:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 02:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 03:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 03:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 04:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 05:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 05:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 05:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 06:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 07:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 07:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 08:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 09:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 09:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 10:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 10:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 11:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 11:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 11:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 12:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 12:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 13:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 13:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 13:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 14:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 14:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 15:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 15:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 15:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 16:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 16:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 17:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 18:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 19:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 19:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 22:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 23:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-26 23:22:00,1,预警,焚烧炉出口氧含量偏高,预警
