时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-12-13 00:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 00:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 01:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 04:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 04:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 05:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 05:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 06:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 07:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 08:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 08:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 09:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 10:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 11:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 13:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 13:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 14:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 15:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 16:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 16:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 18:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 19:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 19:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 19:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 20:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 20:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 21:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 21:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 21:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 22:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 22:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 23:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-12-13 23:46:00,1,预警,焚烧炉出口氧含量偏高,预警
