时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-11-28 00:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 00:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 01:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 01:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 02:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 02:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 03:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 08:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 08:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 09:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 11:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 11:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 12:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 12:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 13:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 13:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 14:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 14:32:00,1,预警,布袋除尘器压力损失偏低,预警
2024-11-28 14:50:00,1,预警,瞬时低炉温焚烧,预警
2024-11-28 14:50:00,1,报警,低炉温焚烧,报警
2024-11-28 14:55:00,1,预警,瞬时低炉温焚烧,预警
2024-11-28 14:55:00,1,报警,低炉温焚烧,报警
2024-11-28 15:00:00,1,报警,低炉温焚烧,报警
2024-11-28 15:00:00,1,预警,瞬时低炉温焚烧,预警
2024-11-28 15:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 15:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 15:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 16:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 16:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 17:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 18:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 18:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 19:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 19:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 19:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 20:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 20:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 20:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 21:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 21:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 22:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 22:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-28 23:32:00,1,预警,焚烧炉出口氧含量偏高,预警
