时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-02-05 01:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-05 02:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-05 03:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-05 05:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-05 05:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-05 07:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-05 09:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-05 09:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-05 09:52:00,1,预警,焚烧炉出口氧含量偏低,预警
2025-02-05 10:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-05 10:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-05 11:50:00,1,预警,焚烧炉出口氧含量偏低,预警
2025-02-05 12:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-05 12:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-05 13:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-05 13:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-05 15:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-05 16:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-05 16:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-05 17:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-05 18:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-05 19:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-05 21:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-05 21:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-05 22:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-05 22:54:00,1,预警,焚烧炉出口氧含量偏高,预警
