时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-06-04 02:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-04 02:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-04 04:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-04 07:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-04 09:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-04 10:32:00,1,预警,焚烧炉出口氧含量偏低,预警
2025-06-04 11:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-04 11:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-04 13:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2025-06-04 14:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-04 14:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-04 14:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-04 15:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-04 18:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-04 19:40:00,1,预警,焚烧炉出口氧含量偏高,预警
