时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-11-16 00:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 00:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 00:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 00:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 02:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 02:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 02:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 03:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 04:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 04:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 04:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 04:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 04:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 05:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 05:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 06:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 06:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 06:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 07:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 07:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 07:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 08:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 08:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 08:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 09:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 09:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 09:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 09:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 10:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 10:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 10:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 10:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 12:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 13:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 13:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 13:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 15:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 16:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 18:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 18:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 19:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 19:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 19:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 20:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 20:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 20:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 21:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 21:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 22:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 23:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-16 23:40:00,1,预警,焚烧炉出口氧含量偏高,预警
