时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-07-19 02:29:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-19 02:43:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-19 04:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-19 04:45:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-19 08:41:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-19 09:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-19 10:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-19 10:59:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-19 11:47:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-19 12:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-19 13:49:00,1,预警,布袋除尘器压力损失偏高,预警
2024-07-19 14:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-19 16:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-19 17:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-19 19:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-19 20:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-19 20:43:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-19 21:57:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-19 23:03:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-19 23:57:00,1,预警,焚烧炉出口氧含量偏高,预警
