时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-11-05 03:35:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 03:35:00,1,报警,低炉温焚烧,报警
2024-11-05 03:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-05 03:38:00,1,预警,布袋除尘器压力损失偏低,预警
2024-11-05 03:45:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 03:45:00,1,报警,低炉温焚烧,报警
2024-11-05 03:55:00,1,报警,低炉温焚烧,报警
2024-11-05 03:55:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 04:00:00,1,报警,低炉温焚烧,报警
2024-11-05 04:00:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 04:05:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 04:05:00,1,报警,低炉温焚烧,报警
2024-11-05 04:10:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 04:10:00,1,报警,低炉温焚烧,报警
2024-11-05 04:15:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 04:15:00,1,报警,低炉温焚烧,报警
2024-11-05 04:20:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 04:20:00,1,报警,低炉温焚烧,报警
2024-11-05 04:25:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 04:25:00,1,报警,低炉温焚烧,报警
2024-11-05 04:40:00,1,报警,低炉温焚烧,报警
2024-11-05 04:40:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 08:10:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 08:10:00,1,报警,低炉温焚烧,报警
2024-11-05 08:15:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 08:15:00,1,报警,低炉温焚烧,报警
2024-11-05 08:18:00,1,预警,焚烧炉出口氧含量偏低,预警
2024-11-05 08:20:00,1,报警,低炉温焚烧,报警
2024-11-05 08:20:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 08:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-05 08:25:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 08:25:00,1,报警,低炉温焚烧,报警
2024-11-05 08:28:00,1,预警,焚烧炉出口氧含量偏低,预警
2024-11-05 08:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-05 08:30:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 08:30:00,1,报警,低炉温焚烧,报警
2024-11-05 08:45:00,1,报警,低炉温焚烧,报警
2024-11-05 08:45:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 08:50:00,1,报警,低炉温焚烧,报警
2024-11-05 08:50:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 09:00:00,1,报警,低炉温焚烧,报警
2024-11-05 09:00:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 10:50:00,1,报警,低炉温焚烧,报警
2024-11-05 10:50:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 13:05:00,1,报警,低炉温焚烧,报警
2024-11-05 13:05:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 13:20:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 13:20:00,1,报警,低炉温焚烧,报警
2024-11-05 13:25:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 13:25:00,1,报警,低炉温焚烧,报警
2024-11-05 13:40:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 13:40:00,1,报警,低炉温焚烧,报警
2024-11-05 13:45:00,1,报警,低炉温焚烧,报警
2024-11-05 13:45:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 13:55:00,1,报警,低炉温焚烧,报警
2024-11-05 13:55:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 14:05:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 14:05:00,1,报警,低炉温焚烧,报警
2024-11-05 14:10:00,1,报警,低炉温焚烧,报警
2024-11-05 14:10:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 17:50:00,1,报警,低炉温焚烧,报警
2024-11-05 17:50:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 18:10:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 18:10:00,1,报警,低炉温焚烧,报警
2024-11-05 18:20:00,1,报警,低炉温焚烧,报警
2024-11-05 18:20:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 18:40:00,1,报警,低炉温焚烧,报警
2024-11-05 18:40:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 18:45:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 18:45:00,1,报警,低炉温焚烧,报警
2024-11-05 18:50:00,1,报警,低炉温焚烧,报警
2024-11-05 18:50:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 19:20:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 19:20:00,1,报警,低炉温焚烧,报警
2024-11-05 19:25:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 19:25:00,1,报警,低炉温焚烧,报警
2024-11-05 19:45:00,1,报警,低炉温焚烧,报警
2024-11-05 19:45:00,1,预警,瞬时低炉温焚烧,预警
2024-11-05 20:10:00,1,报警,低炉温焚烧,报警
2024-11-05 20:10:00,1,预警,瞬时低炉温焚烧,预警
