时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-09-26 01:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 01:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 03:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 04:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 04:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 04:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 07:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 08:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 08:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 10:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 12:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 12:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 13:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 13:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 15:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 15:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 16:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 16:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 16:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 17:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 17:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 17:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 18:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 19:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 20:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 21:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 22:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-26 23:48:00,1,预警,焚烧炉出口氧含量偏高,预警
