时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-05-18 01:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 02:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 02:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 02:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 03:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 03:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 03:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 04:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 04:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 04:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 05:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 06:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 06:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 06:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 06:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 06:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 07:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 09:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 09:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 11:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 12:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 13:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 14:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 14:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 15:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 16:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 16:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 17:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 17:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 17:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-18 20:46:00,1,预警,焚烧炉出口氧含量偏高,预警
