时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-02-15 00:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 00:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 01:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 02:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 02:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 03:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 03:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 03:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 03:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 04:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 05:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 06:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 06:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 06:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 07:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 07:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 08:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 09:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 09:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 10:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 11:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 12:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 12:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 12:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 13:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 14:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 14:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 14:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-15 14:28:00,1,预警,焚烧炉出口氧含量偏高,预警
