时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-02-04 01:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-04 03:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-04 05:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-04 07:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-04 08:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-04 09:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-04 09:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-04 10:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-04 11:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-04 11:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-04 12:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-04 12:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-04 13:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-04 13:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-04 13:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-04 14:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-04 14:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-04 15:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-04 15:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-04 15:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-04 19:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-04 20:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-04 21:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-04 22:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-04 22:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-04 23:32:00,1,预警,焚烧炉出口氧含量偏高,预警
