时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-05-15 00:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-15 01:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-15 02:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-15 04:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-15 04:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-15 04:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-15 05:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-15 06:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-15 06:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-15 07:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-15 07:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-15 08:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-15 11:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-15 12:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-15 12:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-15 12:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-15 15:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-15 15:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-15 17:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-15 17:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-15 18:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-15 20:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-15 20:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-15 21:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-15 23:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-15 23:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-15 23:50:00,1,预警,焚烧炉出口氧含量偏高,预警
