时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-07-05 00:00:00,1,报警,烟气中一氧化碳（CO）排放超标,报警
2024-07-05 00:00:00,1,报警,烟气中氮氧化物（NOx）排放超标,报警
2024-07-05 00:40:00,1,报警,低炉温焚烧,报警
2024-07-05 00:40:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 00:43:00,1,预警,布袋除尘器压力损失偏低,预警
2024-07-05 00:43:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-05 00:45:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 00:45:00,1,报警,低炉温焚烧,报警
2024-07-05 00:50:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 00:50:00,1,报警,低炉温焚烧,报警
2024-07-05 00:55:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 00:55:00,1,报警,低炉温焚烧,报警
2024-07-05 01:20:00,1,报警,低炉温焚烧,报警
2024-07-05 01:20:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 01:25:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 01:25:00,1,报警,低炉温焚烧,报警
2024-07-05 01:35:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 01:35:00,1,报警,低炉温焚烧,报警
2024-07-05 01:50:00,1,报警,低炉温焚烧,报警
2024-07-05 01:50:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 02:35:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 02:35:00,1,报警,低炉温焚烧,报警
2024-07-05 02:40:00,1,报警,低炉温焚烧,报警
2024-07-05 02:40:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 03:05:00,1,报警,低炉温焚烧,报警
2024-07-05 03:05:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 03:15:00,1,报警,低炉温焚烧,报警
2024-07-05 03:15:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 03:20:00,1,报警,低炉温焚烧,报警
2024-07-05 03:20:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 03:50:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 03:50:00,1,报警,低炉温焚烧,报警
2024-07-05 03:55:00,1,报警,低炉温焚烧,报警
2024-07-05 03:55:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 04:15:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 04:15:00,1,报警,低炉温焚烧,报警
2024-07-05 04:35:00,1,报警,低炉温焚烧,报警
2024-07-05 04:35:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 04:40:00,1,报警,低炉温焚烧,报警
2024-07-05 04:40:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 04:45:00,1,报警,低炉温焚烧,报警
2024-07-05 04:45:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 04:50:00,1,报警,低炉温焚烧,报警
2024-07-05 04:50:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 05:25:00,1,报警,低炉温焚烧,报警
2024-07-05 05:25:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 05:35:00,1,报警,低炉温焚烧,报警
2024-07-05 05:35:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 05:40:00,1,报警,低炉温焚烧,报警
2024-07-05 05:40:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 05:45:00,1,报警,低炉温焚烧,报警
2024-07-05 05:45:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 06:15:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 06:15:00,1,报警,低炉温焚烧,报警
2024-07-05 06:25:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 06:25:00,1,报警,低炉温焚烧,报警
2024-07-05 07:15:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 07:15:00,1,报警,低炉温焚烧,报警
2024-07-05 07:25:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 07:25:00,1,报警,低炉温焚烧,报警
2024-07-05 07:30:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 07:30:00,1,报警,低炉温焚烧,报警
2024-07-05 07:35:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 07:35:00,1,报警,低炉温焚烧,报警
2024-07-05 07:40:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 07:40:00,1,报警,低炉温焚烧,报警
2024-07-05 07:50:00,1,报警,低炉温焚烧,报警
2024-07-05 07:50:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 07:55:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 07:55:00,1,报警,低炉温焚烧,报警
2024-07-05 08:00:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 08:00:00,1,报警,低炉温焚烧,报警
2024-07-05 08:05:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 08:05:00,1,报警,低炉温焚烧,报警
2024-07-05 08:15:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 08:15:00,1,报警,低炉温焚烧,报警
2024-07-05 08:20:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 08:20:00,1,报警,低炉温焚烧,报警
2024-07-05 08:25:00,1,报警,低炉温焚烧,报警
2024-07-05 08:25:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 08:30:00,1,报警,低炉温焚烧,报警
2024-07-05 08:30:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 08:55:00,1,报警,低炉温焚烧,报警
2024-07-05 08:55:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 09:00:00,1,报警,低炉温焚烧,报警
2024-07-05 09:00:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 09:05:00,1,报警,低炉温焚烧,报警
2024-07-05 09:05:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 09:10:00,1,报警,低炉温焚烧,报警
2024-07-05 09:10:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 09:15:00,1,报警,低炉温焚烧,报警
2024-07-05 09:15:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 09:20:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 09:20:00,1,报警,低炉温焚烧,报警
2024-07-05 09:35:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 09:35:00,1,报警,低炉温焚烧,报警
2024-07-05 09:40:00,1,报警,低炉温焚烧,报警
2024-07-05 09:40:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 09:45:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 09:45:00,1,报警,低炉温焚烧,报警
2024-07-05 09:50:00,1,报警,低炉温焚烧,报警
2024-07-05 09:50:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 09:55:00,1,报警,低炉温焚烧,报警
2024-07-05 09:55:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 10:05:00,1,报警,低炉温焚烧,报警
2024-07-05 10:05:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 10:20:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 10:20:00,1,报警,低炉温焚烧,报警
2024-07-05 10:25:00,1,报警,低炉温焚烧,报警
2024-07-05 10:25:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 10:35:00,1,报警,低炉温焚烧,报警
2024-07-05 10:35:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 10:40:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 10:40:00,1,报警,低炉温焚烧,报警
2024-07-05 10:45:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 10:45:00,1,报警,低炉温焚烧,报警
2024-07-05 11:10:00,1,报警,低炉温焚烧,报警
2024-07-05 11:10:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 11:15:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 11:15:00,1,报警,低炉温焚烧,报警
2024-07-05 11:20:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 11:20:00,1,报警,低炉温焚烧,报警
2024-07-05 11:25:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 11:25:00,1,报警,低炉温焚烧,报警
2024-07-05 11:30:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 11:30:00,1,报警,低炉温焚烧,报警
2024-07-05 11:35:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 11:35:00,1,报警,低炉温焚烧,报警
2024-07-05 11:40:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 11:40:00,1,报警,低炉温焚烧,报警
2024-07-05 11:50:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 11:50:00,1,报警,低炉温焚烧,报警
2024-07-05 11:55:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 11:55:00,1,报警,低炉温焚烧,报警
2024-07-05 12:00:00,1,报警,低炉温焚烧,报警
2024-07-05 12:00:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 12:10:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 12:10:00,1,报警,低炉温焚烧,报警
2024-07-05 12:15:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 12:15:00,1,报警,低炉温焚烧,报警
2024-07-05 12:25:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 12:25:00,1,报警,低炉温焚烧,报警
2024-07-05 12:50:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 12:50:00,1,报警,低炉温焚烧,报警
2024-07-05 12:55:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 12:55:00,1,报警,低炉温焚烧,报警
2024-07-05 13:25:00,1,报警,低炉温焚烧,报警
2024-07-05 13:25:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 13:30:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 13:30:00,1,报警,低炉温焚烧,报警
2024-07-05 13:35:00,1,报警,低炉温焚烧,报警
2024-07-05 13:35:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 13:40:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 13:40:00,1,报警,低炉温焚烧,报警
2024-07-05 13:45:00,1,报警,低炉温焚烧,报警
2024-07-05 13:45:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 13:50:00,1,报警,低炉温焚烧,报警
2024-07-05 13:50:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 13:55:00,1,报警,低炉温焚烧,报警
2024-07-05 13:55:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 14:00:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 14:00:00,1,报警,低炉温焚烧,报警
2024-07-05 14:40:00,1,报警,低炉温焚烧,报警
2024-07-05 14:40:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 14:45:00,1,报警,低炉温焚烧,报警
2024-07-05 14:45:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 14:50:00,1,报警,低炉温焚烧,报警
2024-07-05 14:50:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 15:05:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 15:05:00,1,报警,低炉温焚烧,报警
2024-07-05 15:30:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 15:30:00,1,报警,低炉温焚烧,报警
2024-07-05 15:50:00,1,报警,低炉温焚烧,报警
2024-07-05 15:50:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 16:15:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 16:15:00,1,报警,低炉温焚烧,报警
2024-07-05 16:20:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 16:20:00,1,报警,低炉温焚烧,报警
2024-07-05 16:25:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 16:25:00,1,报警,低炉温焚烧,报警
2024-07-05 16:30:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 16:30:00,1,报警,低炉温焚烧,报警
2024-07-05 16:35:00,1,报警,低炉温焚烧,报警
2024-07-05 16:35:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 17:00:00,1,预警,烟气中氮氧化物（NOx）浓度较高,预警
2024-07-05 17:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2024-07-05 17:15:00,1,报警,低炉温焚烧,报警
2024-07-05 17:15:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 17:20:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 17:20:00,1,报警,低炉温焚烧,报警
2024-07-05 17:30:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 17:30:00,1,报警,低炉温焚烧,报警
2024-07-05 17:35:00,1,报警,低炉温焚烧,报警
2024-07-05 17:35:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 17:40:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 17:40:00,1,报警,低炉温焚烧,报警
2024-07-05 18:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2024-07-05 18:00:00,1,预警,烟气中氮氧化物（NOx）浓度较高,预警
2024-07-05 18:35:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 18:35:00,1,报警,低炉温焚烧,报警
2024-07-05 18:55:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 18:55:00,1,报警,低炉温焚烧,报警
2024-07-05 19:00:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 19:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2024-07-05 19:00:00,1,预警,烟气中氮氧化物（NOx）浓度较高,预警
2024-07-05 19:00:00,1,报警,低炉温焚烧,报警
2024-07-05 19:20:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 19:20:00,1,报警,低炉温焚烧,报警
2024-07-05 19:25:00,1,报警,低炉温焚烧,报警
2024-07-05 19:25:00,1,预警,瞬时低炉温焚烧,预警
2024-07-05 19:35:00,1,报警,低炉温焚烧,报警
2024-07-05 19:35:00,1,预警,瞬时低炉温焚烧,预警
