时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-02-19 13:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-19 14:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-19 14:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-19 16:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-19 17:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-19 17:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-19 17:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-19 19:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-19 20:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-19 21:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-19 21:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-19 22:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-19 22:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-19 22:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-19 23:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-19 23:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-19 23:52:00,1,预警,焚烧炉出口氧含量偏高,预警
