时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-04-30 03:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-30 04:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-30 06:10:00,1,预警,瞬时低炉温焚烧,预警
2025-04-30 06:10:00,1,报警,低炉温焚烧,报警
2025-04-30 06:12:00,1,预警,布袋除尘器压力损失偏低,预警
2025-04-30 09:54:00,1,预警,焚烧炉出口氧含量偏低,预警
2025-04-30 10:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-30 11:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-30 11:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-30 11:48:00,1,预警,焚烧炉出口氧含量偏低,预警
2025-04-30 12:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-30 14:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-30 15:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-30 17:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-30 17:50:00,1,预警,瞬时低炉温焚烧,预警
2025-04-30 17:50:00,1,报警,低炉温焚烧,报警
2025-04-30 17:52:00,1,预警,布袋除尘器压力损失偏低,预警
2025-04-30 21:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-30 21:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-30 22:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-30 23:50:00,1,预警,焚烧炉出口氧含量偏高,预警
