时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-04-01 00:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-01 00:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-01 00:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-01 05:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-01 05:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-01 08:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-01 12:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-01 15:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-01 15:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-01 17:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-01 19:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-01 21:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-01 22:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-01 22:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-01 23:20:00,1,预警,焚烧炉出口氧含量偏高,预警
