时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-03-22 02:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 02:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 04:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 05:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 06:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 07:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 07:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 07:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 08:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 09:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 09:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 13:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 14:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 16:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 17:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 18:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 19:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 23:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 23:36:00,1,预警,焚烧炉出口氧含量偏高,预警
